time,open,high,low,close,volume
1481587200,1.31259,1.31288,1.31237,1.31269,634
1481590800,1.31271,1.3131300000000001,1.3124799999999999,1.31271,2824
1481594400,1.31271,1.31288,1.31197,1.31249,6422
1481598000,1.3125,1.31251,1.31189,1.3121399999999999,6496
1481601600,1.31212,1.31265,1.31205,1.31242,6155
1481605200,1.31242,1.31261,1.31215,1.31219,4980
1481608800,1.31216,1.31327,1.312,1.31319,3662
1481612400,1.31318,1.3137400000000001,1.3131,1.31372,4440
1481616000,1.31371,1.31395,1.31348,1.3135,4330
1481619600,1.3135,1.31399,1.3131300000000001,1.31329,6323
1481623200,1.3133,1.31378,1.3127900000000001,1.31325,7657
1481626800,1.31322,1.31351,1.31198,1.31199,7018
1481630400,1.31198,1.31305,1.3119100000000001,1.31222,7319
1481634000,1.31222,1.31264,1.31204,1.31249,7085
1481637600,1.3125,1.31261,1.31154,1.31198,5579
1481641200,1.31196,1.31257,1.31059,1.31103,7860
1481644800,1.31104,1.3121,1.31057,1.31124,9200
1481648400,1.31124,1.31298,1.31122,1.31219,9863
1481652000,1.3121800000000001,1.3124500000000001,1.31108,1.31204,8285
1481655600,1.31204,1.31209,1.31025,1.31181,5440
1481659200,1.3118,1.31276,1.31132,1.31234,6062
1481662800,1.31234,1.31267,1.31193,1.31201,4909
1481666400,1.31203,1.31361,1.31172,1.31321,6383
1481670000,1.31328,1.3137699999999999,1.31258,1.31287,3574
1481673600,1.31293,1.31369,1.3123,1.31351,1007
1481677200,1.3135,1.31389,1.3133,1.31353,5858
1481680800,1.31352,1.31378,1.313,1.31365,7853
1481684400,1.31365,1.31379,1.31318,1.31336,7461
1481688000,1.31336,1.31338,1.31283,1.31301,5686
1481691600,1.313,1.31385,1.31294,1.31381,6504
1481695200,1.31379,1.31414,1.31317,1.31321,5881
1481698800,1.31317,1.31357,1.31284,1.31299,7507
1481702400,1.31299,1.31308,1.31204,1.31208,7231
1481706000,1.31208,1.31234,1.31118,1.31161,6629
1481709600,1.31159,1.31233,1.31137,1.3115,8648
1481713200,1.31149,1.31189,1.3112,1.31162,6401
1481716800,1.31163,1.31185,1.31063,1.31084,7376
1481720400,1.31084,1.31148,1.3103799999999999,1.3103799999999999,7448
1481724000,1.3104,1.31054,1.30928,1.31025,6132
1481727600,1.31024,1.312,1.30968,1.31033,7875
1481731200,1.31033,1.3122500000000001,1.30976,1.31166,8833
1481734800,1.31166,1.31182,1.30793,1.30994,10179
1481738400,1.30994,1.31328,1.30876,1.31243,7888
1481742000,1.31242,1.31482,1.31203,1.3144,6742
1481745600,1.31439,1.3183799999999999,1.31429,1.31629,8286
1481749200,1.31623,1.32565,1.31623,1.32538,13925
1481752800,1.32546,1.32948,1.32446,1.32738,12914
1481756400,1.32738,1.3283800000000001,1.32675,1.3283800000000001,6163
1481760000,1.32767,1.3286,1.32672,1.32806,1954
1481763600,1.32815,1.32911,1.3280699999999999,1.32856,7391
1481767200,1.32857,1.3317999999999999,1.32854,1.33144,9371
1481770800,1.33144,1.33235,1.32918,1.32923,10982
1481774400,1.32923,1.32957,1.32844,1.32884,10056
1481778000,1.32883,1.32917,1.32815,1.3283,7705
1481781600,1.32831,1.32865,1.32735,1.3285,7990
1481785200,1.32849,1.32892,1.3282,1.32861,7787
1481788800,1.3286,1.32944,1.32788,1.3291,7360
1481792400,1.32911,1.3318400000000001,1.32832,1.33012,10053
1481796000,1.33013,1.33078,1.32804,1.32855,9129
1481799600,1.32864,1.33005,1.32851,1.3299699999999999,9085
1481803200,1.32998,1.33239,1.3299,1.33236,9814
1481806800,1.33232,1.33491,1.33227,1.33307,9354
1481810400,1.33308,1.3342100000000001,1.33112,1.33413,9541
1481814000,1.33414,1.33637,1.3336000000000001,1.33556,11988
1481817600,1.33554,1.33931,1.33531,1.33864,10626
1481821200,1.33859,1.33981,1.33642,1.33962,10656
1481824800,1.33962,1.34171,1.3385799999999999,1.33975,10622
1481828400,1.33975,1.33995,1.3355000000000001,1.33582,8611
1481832000,1.33587,1.33616,1.33498,1.3357299999999999,8161
1481835600,1.33572,1.3360699999999999,1.33386,1.33401,9558
1481839200,1.33399,1.3357999999999999,1.33396,1.33463,10317
1481842800,1.33463,1.33481,1.3330199999999999,1.3332600000000001,4441
1481846400,1.33318,1.33392,1.33293,1.3333599999999999,616
1481850000,1.33337,1.33376,1.33316,1.3334,6702
1481853600,1.3334,1.33425,1.3328,1.33353,9998
