time,open,high,low,close,volume
1564704000,1446.55,1446.55,1435.49,1441.83,11863
1564718400,1441.85,1441.85,1430.32,1432.35,15341
1564732800,1432.33,1440.14,1431.57,1436.48,16023
1564747200,1436.54,1441.86,1431.62,1434.13,16883
1564761600,1434.25,1447.92,1430.88,1446.94,21497
1564776000,1446.95,1447.95,1439.28,1440.65,11397
1564963200,1442.42,1444.42,1436.75,1443.35,6643
1564977600,1443.39,1455.93,1439.26,1453.13,17814
1564992000,1453.06,1459.73,1450.89,1457.29,15923
1565006400,1457.28,1463.58,1455.88,1462.66,15382
1565020800,1462.66,1469.65,1452.98,1465.72,21067
1565035200,1465.79,1469.69,1459.62,1463.69,15624
1565049600,1469.09,1474.89,1467.64,1470.16,10950
1565064000,1470.18,1470.18,1456.36,1463.11,16022
1565078400,1463.07,1465.2,1458.42,1462.25,16111
1565092800,1462.26,1467.35,1460.95,1465.72,12976
1565107200,1465.73,1473.79,1463.1,1471.4,19551
1565121600,1471.41,1474.29,1468.23,1474.29,11560
1565136000,1473.74,1479.76,1472.24,1477.65,7808
1565150400,1477.65,1490.11,1474.43,1484.84,15700
1565164800,1484.83,1491.26,1481.24,1486.96,15667
1565179200,1486.87,1499.23,1485.97,1497.48,16170
1565193600,1497.37,1510.36,1494.76,1505.0,23510
1565208000,1504.97,1508.87,1493.89,1501.06,18618
1565222400,1499.33,1506.71,1495.6,1504.42,7303
1565236800,1504.4,1505.76,1491.7,1500.94,14063
1565251200,1500.93,1503.72,1495.67,1496.68,14178
1565265600,1496.68,1501.14,1491.98,1492.28,13999
1565280000,1492.13,1498.7,1489.92,1495.62,19050
1565294400,1495.62,1509.55,1494.04,1500.97,15737
1565308800,1508.66,1508.89,1500.46,1502.66,9900
1565323200,1502.89,1507.95,1499.12,1506.35,10606
1565337600,1506.35,1508.09,1500.42,1502.4,13320
1565352000,1502.4,1504.39,1495.36,1499.64,11466
1565366400,1499.57,1505.94,1494.74,1499.92,20760
1565380800,1499.91,1500.3,1495.01,1496.98,11255
1565568000,1496.59,1501.47,1494.27,1498.57,6743
1565582400,1498.56,1498.56,1495.24,1496.81,8295
1565596800,1496.79,1504.07,1487.28,1502.83,13574
1565611200,1502.8,1508.48,1500.6,1501.91,14891
1565625600,1501.93,1506.71,1499.82,1505.71,18361
1565640000,1505.68,1519.88,1505.23,1510.86,13314
1565654400,1510.34,1513.28,1509.67,1510.72,5317
1565668800,1510.72,1518.26,1509.62,1516.1,10303
1565683200,1516.1,1526.98,1515.51,1523.36,15283
1565697600,1523.35,1535.0,1515.81,1520.07,18820
1565712000,1520.07,1521.91,1479.45,1502.15,23618
1565726400,1502.14,1505.82,1496.31,1501.08,13471
1565740800,1501.72,1503.42,1499.94,1503.42,5710
1565755200,1503.32,1503.93,1494.03,1497.88,13570
1565769600,1497.88,1502.55,1496.63,1500.81,13872
1565784000,1500.92,1518.27,1499.73,1512.51,18161
1565798400,1512.51,1523.11,1505.87,1523.04,23854
1565812800,1523.03,1524.01,1509.05,1516.23,19018
1565827200,1516.54,1520.08,1514.94,1516.95,7729
1565841600,1516.9,1524.22,1516.7,1520.8,13835
1565856000,1520.8,1521.74,1507.81,1515.97,17315
1565870400,1516.01,1522.76,1508.93,1511.47,21237
1565884800,1511.62,1521.74,1509.82,1520.39,21757
1565899200,1520.4,1526.94,1518.16,1522.96,15615
1565913600,1521.76,1527.89,1520.61,1525.26,5963
1565928000,1525.26,1527.25,1516.74,1521.82,12693
1565942400,1521.82,1522.19,1510.6,1510.73,14423
1565956800,1510.72,1515.0,1505.59,1509.84,13325
1565971200,1509.85,1516.22,1503.72,1513.01,18330
1565985600,1512.94,1515.22,1511.3,1512.17,1741
1566172800,1509.84,1512.84,1507.97,1510.01,7156
1566187200,1510.01,1512.72,1505.07,1509.11,9982
1566201600,1509.11,1509.7,1498.82,1501.06,13326
1566216000,1501.06,1501.38,1493.21,1497.82,13927
1566230400,1497.77,1503.38,1495.77,1501.86,14213
1566244800,1501.79,1503.17,1493.58,1495.87,10162
1566259200,1496.83,1497.75,1492.85,1497.05,5600
1566273600,1497.06,1499.42,1494.35,1495.13,8086
1566288000,1495.13,1502.74,1495.13,1502.02,10512
1566302400,1502.02,1508.51,1501.64,1504.17,12740
1566316800,1504.17,1507.53,1501.45,1504.7,15761
1566331200,1504.75,1508.08,1504.55,1507.12,7351
1566345600,1506.15,1508.04,1504.87,1506.34,4051
1566360000,1506.34,1507.07,1501.96,1503.2,7529
1566374400,1503.23,1504.46,1496.47,1498.96,11037
1566388800,1498.95,1502.18,1498.18,1500.56,10735
1566403200,1500.47,1506.43,1499.66,1506.09,13665
1566417600,1506.09,1507.44,1499.99,1502.32,11311
1566432000,1502.62,1504.4,1501.07,1501.48,3672
1566446400,1501.48,1503.66,1499.49,1499.66,6173
1566460800,1499.68,1502.25,1497.75,1498.35,9392
1566475200,1498.34,1500.15,1492.46,1496.7,12233
1566489600,1496.7,1504.51,1496.7,1498.96,16301
1566504000,1499.01,1500.66,1497.78,1497.85,7078
1566518400,1498.62,1498.82,1495.66,1496.34,3873
1566532800,1496.35,1497.54,1493.77,1494.9,7042
1566547200,1494.9,1497.3,1493.52,1496.29,8275
1566561600,1496.26,1504.9,1494.75,1502.36,10632
1566576000,1502.34,1529.41,1501.7,1526.86,23118
1566590400,1526.92,1530.17,1525.12,1526.68,15348
1566777600,1538.93,1554.99,1538.74,1544.95,16863
1566792000,1544.91,1546.7,1538.08,1542.91,16469
1566806400,1542.89,1544.14,1524.95,1526.9,19333
1566820800,1526.88,1533.25,1525.63,1527.18,17426
1566835200,1527.19,1537.14,1527.19,1529.08,20375
1566849600,1529.06,1530.08,1526.2,1527.13,10360
1566864000,1527.53,1529.32,1526.49,1528.41,5202
1566878400,1528.43,1530.17,1525.65,1527.74,8203
1566892800,1527.73,1534.91,1527.7,1531.26,13925
1566907200,1531.27,1532.68,1528.78,1529.59,12936
1566921600,1529.6,1544.6,1528.38,1542.73,19444
1566936000,1542.77,1543.83,1537.32,1542.31,12163
1566950400,1541.36,1544.58,1540.8,1543.69,5363
1566964800,1543.69,1544.65,1531.88,1535.42,12939
1566979200,1535.42,1543.54,1535.36,1540.13,12944
1566993600,1540.13,1546.82,1540.0,1541.48,14702
1567008000,1541.49,1544.73,1533.76,1536.67,18068
1567022400,1536.68,1542.65,1536.38,1538.83,11023
1567036800,1538.77,1540.16,1537.72,1539.88,4447
1567051200,1539.87,1544.05,1537.97,1542.9,10112
1567065600,1542.91,1550.34,1538.58,1539.78,16965
1567080000,1539.76,1544.38,1533.66,1542.73,15071
1567094400,1542.64,1545.27,1525.13,1528.45,20843
1567108800,1528.5,1529.68,1519.71,1527.25,14576
1567123200,1527.61,1528.79,1522.54,1524.71,5626
1567137600,1524.71,1527.29,1522.1,1526.08,9355
1567152000,1526.07,1533.1,1521.86,1525.53,15592
1567166400,1525.59,1530.71,1523.93,1528.21,11953
1567180800,1528.23,1532.79,1522.43,1522.99,19281
1567195200,1523.07,1525.79,1516.93,1520.28,14371
1567382400,1531.5,1533.95,1527.68,1529.03,8076
1567396800,1529.11,1529.32,1522.67,1525.52,10197
