time,open,high,low,close,volume
1566547200,0.67542,0.6761,0.67502,0.67592,8491
1566561600,0.67593,0.67607,0.67357,0.67407,9810
1566576000,0.67407,0.67776,0.67393,0.67483,17157
1566590400,0.67484,0.67551,0.67458,0.67485,8342
1566777600,0.67358,0.67415,0.66892,0.67191,17041
1566792000,0.67191,0.675,0.67191,0.67322,21873
1566806400,0.67322,0.67637,0.67261,0.67602,18409
1566820800,0.67601,0.67699,0.67565,0.6764,12870
1566835200,0.6764,0.67878,0.67595,0.67819,14132
1566849600,0.67819,0.67827,0.67719,0.67756,6250
1566864000,0.67756,0.67796,0.6767,0.67699,5869
1566878400,0.67701,0.67766,0.67544,0.67584,12960
1566892800,0.67585,0.67606,0.67463,0.67508,11418
1566907200,0.67508,0.67719,0.67508,0.67673,9218
1566921600,0.67673,0.67675,0.67508,0.67526,11390
1566936000,0.67527,0.67583,0.67492,0.67519,4680
1566950400,0.67517,0.67568,0.67486,0.67506,7649
1566964800,0.67506,0.67621,0.67349,0.67382,11756
1566979200,0.6738,0.6752,0.67348,0.67435,8915
1566993600,0.67436,0.67485,0.67389,0.67466,7941
1567008000,0.67466,0.67503,0.67357,0.67434,10253
1567022400,0.67434,0.67465,0.67322,0.67329,4661
1567036800,0.67327,0.67439,0.67312,0.67417,9314
1567051200,0.67417,0.67417,0.67235,0.67246,12465
1567065600,0.67246,0.67445,0.67167,0.67439,11513
1567080000,0.67439,0.67529,0.67392,0.67436,8764
1567094400,0.67437,0.6744,0.67264,0.67313,9605
1567108800,0.67314,0.67339,0.67252,0.67287,4683
1567123200,0.67278,0.67359,0.67223,0.67232,8827
1567137600,0.67233,0.67256,0.67057,0.67159,11295
1567152000,0.67159,0.67242,0.67094,0.67181,9698
1567166400,0.67179,0.6731,0.67172,0.67231,7003
1567180800,0.67231,0.67399,0.67226,0.67263,9625
1567195200,0.67263,0.67386,0.67176,0.67357,5610
1567382400,0.67236,0.6734,0.67185,0.67196,12052
1567396800,0.67197,0.67345,0.67195,0.67257,10406
1567411200,0.67257,0.67313,0.6721,0.67235,6792
1567425600,0.67235,0.67274,0.67098,0.67119,5457
1567440000,0.67119,0.67296,0.67107,0.67162,4016
1567454400,0.67162,0.67216,0.67136,0.67149,1322
1567468800,0.67132,0.67186,0.67074,0.67091,7928
1567483200,0.67091,0.67117,0.66874,0.67104,12637
1567497600,0.67105,0.67267,0.67062,0.67251,10926
1567512000,0.67251,0.67342,0.67212,0.67304,6733
1567526400,0.67303,0.67599,0.67284,0.67559,9196
1567540800,0.67558,0.67635,0.67551,0.6762,4298
1567555200,0.67619,0.677,0.67543,0.67634,5792
1567569600,0.67634,0.67836,0.67611,0.67747,11304
1567584000,0.67747,0.6786,0.67703,0.67849,8607
1567598400,0.6785,0.6792,0.67824,0.67879,6630
1567612800,0.67879,0.68006,0.67818,0.67968,8123
1567627200,0.67967,0.67995,0.6793,0.6797,4716
1567641600,0.67953,0.68026,0.67935,0.67975,6250
1567656000,0.67974,0.68251,0.67974,0.68139,14989
1567670400,0.68139,0.68194,0.68068,0.68118,8706
1567684800,0.68118,0.68256,0.68095,0.68176,7473
1567699200,0.68175,0.68297,0.68077,0.68211,8725
1567713600,0.68212,0.6822,0.68138,0.68139,4101
1567728000,0.68139,0.6817,0.68093,0.68139,6464
1567742400,0.6814,0.68233,0.68067,0.68174,10617
1567756800,0.68173,0.6833,0.6816,0.68324,7796
1567771200,0.68324,0.68474,0.68295,0.68409,9070
1567785600,0.68408,0.68614,0.68408,0.68479,8378
1567800000,0.6848,0.68561,0.68442,0.68489,4514
1567987200,0.68369,0.68493,0.68369,0.6839,13910
1568001600,0.68391,0.68585,0.68384,0.68562,15675
1568016000,0.68563,0.68687,0.68535,0.68683,10250
1568030400,0.68683,0.68723,0.68643,0.68689,8324
1568044800,0.68688,0.68757,0.68654,0.68666,8401
1568059200,0.68667,0.68726,0.68609,0.68637,4614
1568073600,0.68589,0.68667,0.68585,0.686,15500
1568088000,0.686,0.68687,0.68502,0.68563,16410
1568102400,0.68563,0.68689,0.68521,0.68579,9554
1568116800,0.68579,0.68629,0.68524,0.68598,6927
1568131200,0.68599,0.68699,0.68487,0.68649,10008
1568145600,0.68648,0.68664,0.68568,0.68604,8112
1568160000,0.68604,0.68631,0.68497,0.68524,10755
1568174400,0.68524,0.68847,0.68484,0.68735,20765
1568188800,0.68734,0.68802,0.68624,0.68649,9734
1568203200,0.68649,0.6871,0.68605,0.68638,7604
1568217600,0.68639,0.68652,0.68556,0.68591,7146
1568232000,0.6859,0.68643,0.68577,0.6863,3940
1568246400,0.68626,0.68814,0.686,0.68724,13011
1568260800,0.68723,0.68871,0.68674,0.68817,20419
1568275200,0.68816,0.68872,0.68789,0.68807,7434
1568289600,0.68808,0.68837,0.68647,0.68671,10856
1568304000,0.6867,0.68945,0.68621,0.68739,22883
1568318400,0.68739,0.68811,0.68601,0.68644,7093
1568332800,0.68644,0.68685,0.68587,0.68665,17606
1568347200,0.68665,0.68745,0.68633,0.6873,16151
1568361600,0.6873,0.68769,0.68676,0.68761,9844
1568376000,0.6876,0.6882,0.68648,0.68734,6809
1568390400,0.68734,0.68904,0.68695,0.68831,9214
1568404800,0.68831,0.68864,0.68761,0.68761,4469
1568592000,0.68611,0.68833,0.68592,0.68731,19575
1568606400,0.68731,0.68795,0.68676,0.68769,18536
1568620800,0.68769,0.68828,0.68672,0.68823,7668
1568635200,0.68823,0.68837,0.68607,0.68621,6954
1568649600,0.68621,0.68665,0.68537,0.68635,10107
1568664000,0.68635,0.687,0.68592,0.68654,6201
1568678400,0.68648,0.68696,0.686,0.6862,22030
1568692800,0.68621,0.68636,0.68344,0.68356,29073
1568707200,0.68357,0.68454,0.68303,0.68366,10605
1568721600,0.68365,0.68443,0.68314,0.68396,5926
1568736000,0.68396,0.68624,0.68332,0.68622,14324
1568750400,0.68622,0.68679,0.68592,0.68658,5632
1568764800,0.68653,0.68689,0.68539,0.68561,18526
1568779200,0.68561,0.6857,0.68453,0.68456,18527
1568793600,0.68455,0.68513,0.68284,0.68342,10312
1568808000,0.68343,0.68472,0.68315,0.68458,5197
1568822400,0.68459,0.68517,0.68376,0.68497,6255
1568836800,0.68496,0.68577,0.68121,0.68288,17743
1568851200,0.68287,0.68313,0.6808,0.68102,16887
1568865600,0.68103,0.68142,0.67812,0.67861,27961
1568880000,0.67861,0.6797,0.678,0.67941,11038
1568894400,0.67941,0.6798,0.67865,0.67975,5684
1568908800,0.67976,0.68042,0.67929,0.68022,6521
1568923200,0.68022,0.68084,0.67907,0.6793,5021
1568937600,0.6793,0.67963,0.67783,0.67828,17803
1568952000,0.67828,0.67984,0.67812,0.67949,19155
1568966400,0.67949,0.68087,0.67911,0.67911,11736
1568980800,0.67911,0.67969,0.67834,0.67836,6968
1568995200,0.67837,0.67839,0.67652,0.67657,7552
1569009600,0.67658,0.67675,0.676,0.67633,6171
1569196800,0.67713,0.67729,0.67641,0.67684,14971
