time,open,high,low,close,volume
1706094900,1.27213,1.2730299999999999,1.27194,1.27245,661
1706095800,1.27244,1.27702,1.27244,1.27667,1676
1706096700,1.27665,1.27725,1.2763,1.27636,1053
1706097600,1.27636,1.27685,1.27577,1.27577,806
1706098500,1.27577,1.2760099999999999,1.27505,1.27531,614
1706099400,1.27531,1.2755,1.27492,1.27532,790
1706100300,1.27533,1.27568,1.27488,1.27523,714
1706101200,1.27524,1.2754400000000001,1.27408,1.2742,598
1706102100,1.2742,1.2745199999999999,1.27409,1.2744900000000001,493
1706103000,1.2744900000000001,1.2746,1.27382,1.27412,555
1706103900,1.27411,1.27447,1.27374,1.27396,602
1706104800,1.2739500000000001,1.2741799999999999,1.27319,1.2732299999999999,547
1706105700,1.27322,1.27355,1.27271,1.27272,563
1706106600,1.27271,1.27343,1.27271,1.27325,517
1706107500,1.2732700000000001,1.27406,1.27319,1.27376,637
1706108400,1.27375,1.27516,1.2737,1.27502,1025
1706109300,1.27503,1.27565,1.27457,1.27549,1121
1706110200,1.2755,1.27607,1.27482,1.27485,1247
1706111100,1.27485,1.2770000000000001,1.27481,1.2766,1078
1706112000,1.2766,1.2766199999999999,1.27582,1.2763499999999999,811
1706112900,1.27638,1.27726,1.27638,1.27721,727
1706113800,1.27721,1.27737,1.27627,1.2764199999999999,1117
1706114700,1.27588,1.27588,1.27337,1.27433,2866
1706115600,1.27434,1.27451,1.27329,1.27431,1785
1706116500,1.27433,1.27516,1.2741500000000001,1.27506,1456
1706117400,1.27505,1.27552,1.2741500000000001,1.2754699999999999,1441
1706118300,1.27549,1.27559,1.2744900000000001,1.27519,1546
1706119200,1.27518,1.27536,1.27412,1.27412,1358
1706120100,1.27413,1.27488,1.27402,1.27455,1109
1706121000,1.27455,1.27481,1.27404,1.27408,868
1706121900,1.27407,1.27518,1.27393,1.27508,741
1706122800,1.27506,1.2753700000000001,1.2743,1.27473,782
1706123700,1.27473,1.2751700000000001,1.27408,1.27507,776
1706124600,1.27508,1.2752,1.27455,1.2745600000000001,514
1706125500,1.27457,1.27488,1.27426,1.27472,661
1706126400,1.27471,1.27496,1.27348,1.27348,1089
1706127300,1.27347,1.27389,1.27286,1.27339,958
1706128200,1.27339,1.2736100000000001,1.2726600000000001,1.27267,759
1706129100,1.2726600000000001,1.2729300000000001,1.27254,1.27285,527
1706130000,1.27285,1.27291,1.27227,1.27227,597
1706130900,1.27227,1.27229,1.27126,1.27168,722
1706131800,1.27168,1.27225,1.27164,1.27222,680
1706132700,1.27221,1.27257,1.27207,1.27244,640
1706133600,1.27244,1.2730000000000001,1.27222,1.27245,520
1706134500,1.27245,1.27245,1.272,1.27213,520
1706135400,1.27212,1.27251,1.27197,1.27245,388
1706136300,1.27243,1.27243,1.27145,1.27155,446
1706137200,1.27154,1.27167,1.2713700000000001,1.2716,154
1706138100,1.2716,1.2718,1.27156,1.2717800000000001,90
1706139000,1.2717800000000001,1.27216,1.27177,1.27213,88
1706139900,1.27213,1.27237,1.27207,1.27236,65
1706140800,1.27219,1.27219,1.2715,1.27198,34
1706141700,1.27198,1.27226,1.27193,1.27203,75
1706142600,1.272,1.27226,1.27186,1.27193,198
1706143500,1.27193,1.27231,1.2717800000000001,1.27231,378
1706144400,1.27227,1.2724,1.27204,1.27227,132
1706145300,1.27226,1.27227,1.2720099999999999,1.2720099999999999,128
1706146200,1.272,1.272,1.27157,1.2717,77
1706147100,1.2717,1.27189,1.27158,1.2717,121
1706148000,1.2717,1.27184,1.2709,1.2709,268
1706148900,1.2709,1.27103,1.2705899999999999,1.27071,300
1706149800,1.27071,1.27102,1.27071,1.27077,352
1706150700,1.2707600000000001,1.27101,1.27038,1.27054,620
