time,open,high,low,close,volume
1566547200,106.592,106.671,106.566,106.622,9654
1566561600,106.623,106.733,106.387,106.504,13509
1566576000,106.504,106.624,105.283,105.412,28298
1566590400,105.412,105.503,105.251,105.38,17597
1566777600,104.944,105.211,104.448,105.123,16305
1566792000,105.124,105.797,105.124,105.279,17844
1566806400,105.279,105.991,105.16,105.906,25243
1566820800,105.905,106.413,105.665,106.161,17714
1566835200,106.16,106.166,105.921,106.12,26382
1566849600,106.121,106.297,106.048,106.117,11164
1566864000,106.115,106.15,105.803,105.84,10261
1566878400,105.84,105.947,105.652,105.743,11688
1566892800,105.741,105.846,105.589,105.776,16674
1566907200,105.776,105.994,105.691,105.85,15477
1566921600,105.853,106.068,105.656,105.731,17949
1566936000,105.729,105.827,105.713,105.758,10114
1566950400,105.689,105.796,105.65,105.758,8086
1566964800,105.758,105.892,105.729,105.848,10169
1566979200,105.848,105.882,105.654,105.765,12196
1566993600,105.765,105.843,105.658,105.771,13664
1567008000,105.771,105.967,105.653,105.961,16600
1567022400,105.961,106.227,105.92,106.106,9020
1567036800,106.098,106.123,105.939,105.989,7816
1567051200,105.989,106.019,105.827,105.915,9059
1567065600,105.914,106.286,105.854,106.272,14957
1567080000,106.271,106.404,106.189,106.266,12659
1567094400,106.266,106.592,106.21,106.566,17221
1567108800,106.565,106.681,106.47,106.504,8991
1567123200,106.499,106.543,106.4,106.456,7427
1567137600,106.456,106.53,106.379,106.397,8903
1567152000,106.397,106.537,106.286,106.41,13964
1567166400,106.41,106.444,106.173,106.188,11837
1567180800,106.187,106.374,106.104,106.36,16106
1567195200,106.36,106.43,106.2,106.241,10115
1567382400,106.004,106.203,105.914,106.105,7134
1567396800,106.105,106.241,106.095,106.186,7110
1567411200,106.186,106.297,106.149,106.268,8662
1567425600,106.268,106.399,106.268,106.37,7499
1567440000,106.371,106.387,106.054,106.135,8254
1567454400,106.136,106.22,106.119,106.176,8691
1567468800,106.199,106.303,106.159,106.27,10128
1567483200,106.27,106.384,106.229,106.295,8602
1567497600,106.295,106.312,105.921,106.049,14867
1567512000,106.049,106.266,105.99,106.254,12993
1567526400,106.255,106.31,105.737,105.874,20789
1567540800,105.873,106.082,105.866,105.939,6746
1567555200,105.92,105.986,105.829,105.904,5783
1567569600,105.904,106.069,105.881,106.045,9493
1567584000,106.044,106.26,106.008,106.2,13766
1567598400,106.2,106.298,106.174,106.237,10657
1567612800,106.237,106.336,106.121,106.298,12238
1567627200,106.299,106.443,106.238,106.408,7622
1567641600,106.349,106.463,106.323,106.405,8066
1567656000,106.406,106.753,106.369,106.537,13055
1567670400,106.537,106.624,106.372,106.546,13886
1567684800,106.546,106.933,106.482,106.855,13819
1567699200,106.854,107.228,106.803,106.94,15900
1567713600,106.94,107.029,106.875,106.948,7340
1567728000,106.864,107.091,106.864,107.038,7568
1567742400,107.038,107.101,106.956,106.959,10171
1567756800,106.959,107.06,106.941,107.039,12457
1567771200,107.04,107.08,106.698,106.84,14855
1567785600,106.842,106.915,106.62,106.848,15487
1567800000,106.849,106.941,106.806,106.897,10411
1567987200,106.817,107.022,106.789,106.948,13070
1568001600,106.947,106.973,106.761,106.898,12372
1568016000,106.898,106.994,106.832,106.976,12556
1568030400,106.976,107.076,106.921,107.002,12607
1568044800,107.002,107.179,106.92,107.052,20730
1568059200,107.053,107.274,107.033,107.231,10745
1568073600,107.231,107.442,107.18,107.439,11953
1568088000,107.44,107.497,107.36,107.407,12500
1568102400,107.408,107.414,107.235,107.297,13870
1568116800,107.298,107.487,107.252,107.278,15410
1568131200,107.279,107.465,107.188,107.452,28132
1568145600,107.453,107.588,107.369,107.53,14989
1568160000,107.528,107.652,107.479,107.631,14307
1568174400,107.631,107.783,107.561,107.76,13892
1568188800,107.761,107.848,107.659,107.753,16748
1568203200,107.753,107.81,107.664,107.77,14122
1568217600,107.769,107.809,107.625,107.764,18504
1568232000,107.765,107.856,107.74,107.844,9728
1568246400,107.797,108.058,107.774,108.046,20431
1568260800,108.046,108.167,107.993,108.074,15942
1568275200,108.074,108.085,107.82,107.862,16504
1568289600,107.861,107.9,107.52,107.702,32211
1568304000,107.701,108.093,107.634,108.03,55116
1568318400,108.03,108.189,108.018,108.109,14311
1568332800,108.081,108.233,108.058,108.216,15149
1568347200,108.215,108.258,108.115,108.132,9811
1568361600,108.132,108.149,107.902,107.986,17179
1568376000,107.985,108.137,107.943,108.12,18048
1568390400,108.12,108.18,107.994,108.12,23500
1568404800,108.121,108.156,108.05,108.083,13179
1568592000,107.529,107.913,107.495,107.672,23775
1568606400,107.672,107.862,107.614,107.813,13585
1568620800,107.814,107.933,107.789,107.809,16522
1568635200,107.808,107.888,107.676,107.871,19865
1568649600,107.872,108.095,107.854,107.965,25929
1568664000,107.965,108.168,107.951,108.146,13986
1568678400,108.148,108.218,108.021,108.208,17347
1568692800,108.209,108.37,108.08,108.231,17501
1568707200,108.23,108.254,108.104,108.156,14478
1568721600,108.156,108.246,108.096,108.196,13403
1568736000,108.197,108.353,108.06,108.072,28363
1568750400,108.071,108.206,108.055,108.111,11366
1568764800,108.109,108.191,108.085,108.184,17437
1568779200,108.184,108.272,108.146,108.201,10569
1568793600,108.202,108.244,108.177,108.213,11537
1568808000,108.213,108.231,108.142,108.189,10218
1568822400,108.19,108.24,108.145,108.169,14494
1568836800,108.17,108.477,108.098,108.447,33849
1568851200,108.408,108.473,108.268,108.287,15767
1568865600,108.287,108.316,107.785,107.894,29614
1568880000,107.894,108.139,107.851,107.996,21142
1568894400,107.997,108.027,107.892,107.965,16342
1568908800,107.966,108.084,107.935,107.963,18275
1568923200,107.962,108.065,107.835,108.051,15561
1568937600,107.998,108.085,107.922,107.97,17548
1568952000,107.97,107.975,107.802,107.841,10356
1568966400,107.842,107.963,107.765,107.923,13290
1568980800,107.923,108.003,107.903,107.921,13158
1568995200,107.921,108.025,107.858,107.881,20381
1569009600,107.882,107.898,107.521,107.552,26225
1569196800,107.715,107.754,107.607,107.692,9009
1569211200,107.691,107.755,107.668,107.718,6988
1569225600,107.718,107.77,107.309,107.356,20385
1569240000,107.357,107.547,107.345,107.53,13657
1569254400,107.531,107.551,107.344,107.495,21326
1569268800,107.495,107.549,107.382,107.536,14122
1569283200,107.529,107.671,107.473,107.645,18212
1569297600,107.645,107.685,107.492,107.604,12125
1569312000,107.604,107.67,107.516,107.633,14589
1569326400,107.633,107.801,107.627,107.644,14016
1569340800,107.645,107.709,107.047,107.083,30897
1569355200,107.083,107.426,106.96,107.078,33568
1569369600,107.038,107.188,106.999,107.067,17579
1569384000,107.068,107.427,107.044,107.357,19553
1569398400,107.357,107.424,107.248,107.315,15750
1569412800,107.314,107.547,107.247,107.503,12874
1569427200,107.506,107.883,107.406,107.8,26957
1569441600,107.799,107.846,107.738,107.759,12626
1569456000,107.738,107.777,107.602,107.716,20846
1569470400,107.717,107.724,107.628,107.683,12671
1569484800,107.682,107.709,107.575,107.611,15948
1569499200,107.611,107.705,107.544,107.589,15980
1569513600,107.589,107.886,107.423,107.812,34259
1569528000,107.81,107.957,107.711,107.838,17106
1569542400,107.819,107.848,107.666,107.767,13542
1569556800,107.767,107.804,107.655,107.676,12141
1569571200,107.676,107.915,107.656,107.915,16865
1569585600,107.914,108.173,107.887,108.074,15972
1569600000,108.074,108.181,107.788,107.861,39546
1569614400,107.861,107.967,107.797,107.914,20285
1569801600,107.959,108.019,107.853,107.905,11223
1569816000,107.905,108.011,107.846,107.877,14287
1569830400,107.876,107.909,107.742,107.899,17330
1569844800,107.899,108.094,107.882,107.995,14539
1569859200,107.994,108.147,107.924,108.145,23942
1569873600,108.146,108.178,108.055,108.064,11321
1569888000,108.07,108.171,108.043,108.145,10067
1569902400,108.144,108.295,108.123,108.233,10067
1569916800,108.233,108.471,108.165,108.405,15181
1569931200,108.406,108.42,108.224,108.364,11300
1569945600,108.364,108.448,107.625,107.691,36644
1569960000,107.691,107.781,107.637,107.747,13453
1569974400,107.747,107.761,107.643,107.706,10635
1569988800,107.707,107.892,107.647,107.83,10420
1570003200,107.83,107.87,107.55,107.651,17983
1570017600,107.651,107.694,107.42,107.424,16427
1570032000,107.425,107.529,107.107,107.111,28840
1570046400,107.109,107.229,107.045,107.175,14643
1570060800,107.173,107.209,106.963,107.033,28669
1570075200,107.032,107.19,107.026,107.167,11015
1570089600,107.168,107.297,107.083,107.111,19029
1570104000,107.111,107.207,106.87,106.986,16083
1570118400,106.986,107.124,106.482,106.818,46172
1570132800,106.818,106.967,106.786,106.901,14412
1570147200,106.897,106.925,106.796,106.804,11793
1570161600,106.805,106.872,106.743,106.826,8567
1570176000,106.827,106.849,106.728,106.785,15207
1570190400,106.785,107.134,106.547,107.111,22158
1570204800,107.112,107.125,106.809,106.866,30411
1570219200,106.867,106.929,106.814,106.909,10408
1570406400,106.661,106.853,106.652,106.715,14348
1570420800,106.716,106.88,106.688,106.86,10253
1570435200,106.86,106.941,106.807,106.856,15988
1570449600,106.856,106.908,106.774,106.907,10809
1570464000,106.907,107.178,106.898,107.124,16878
1570478400,107.124,107.464,107.081,107.255,18154
1570492800,107.239,107.38,107.203,107.358,12006
1570507200,107.359,107.41,107.261,107.391,12975
1570521600,107.391,107.444,107.1,107.158,19332
1570536000,107.158,107.178,106.803,106.957,25035
1570550400,106.956,107.21,106.86,107.147,28107
1570564800,107.146,107.297,106.938,107.08,26458
1570579200,107.049,107.095,106.932,107.072,11305
1570593600,107.072,107.204,107.053,107.15,8315
1570608000,107.151,107.303,107.115,107.268,16785
1570622400,107.267,107.439,107.246,107.376,21995
1570636800,107.376,107.583,107.337,107.574,17149
1570651200,107.574,107.628,107.389,107.475,16697
1570665600,107.473,107.498,107.032,107.313,39759
1570680000,107.314,107.774,107.305,107.499,25482
1570694400,107.499,107.55,107.353,107.407,20053
1570708800,107.407,107.65,107.353,107.621,18136
1570723200,107.621,107.973,107.558,107.899,28174
1570737600,107.898,108.019,107.75,107.941,19690
1570752000,107.955,108.13,107.845,108.056,21481
1570766400,108.056,108.077,107.935,107.966,12471
1570780800,107.967,108.026,107.875,107.986,18652
1570795200,107.987,108.486,107.965,108.398,25008
1570809600,108.398,108.629,108.264,108.398,36232
1570824000,108.398,108.601,108.308,108.442,22388
1571011200,108.351,108.52,108.236,108.3,11187
1571025600,108.299,108.361,108.196,108.309,11944
1571040000,108.309,108.338,108.177,108.254,13393
1571054400,108.255,108.29,108.03,108.275,16942
1571068800,108.275,108.457,108.265,108.366,15587
1571083200,108.366,108.404,108.335,108.394,6474
1571097600,108.392,108.446,108.299,108.375,9741
1571112000,108.375,108.452,108.28,108.34,12195
