time,open,high,low,close,volume
1462471200,1276.72,1277.12,1273.69,1275.24,8821
1462474800,1275.25,1276.43,1273.93,1276.15,5050
1462478400,1276.19,1276.23,1268.46,1271.58,8305
1462482000,1271.6,1276.11,1270.97,1274.26,4442
1462485600,1274.25,1277.28,1274.09,1276.97,3511
1462489200,1277.01,1277.82,1276.06,1277.38,2603
1462496400,1276.98,1277.51,1276.49,1276.78,814
1462500000,1276.79,1277.39,1275.29,1277.09,1638
1462503600,1277.07,1278.64,1276.06,1278.45,3813
1462507200,1278.44,1279.14,1274.1,1277.98,7344
1462510800,1277.99,1280.17,1277.24,1278.51,3459
1462514400,1278.45,1279.46,1277.39,1278.15,2445
1462518000,1278.11,1278.88,1277.19,1277.88,2834
1462521600,1277.92,1278.33,1275.21,1276.2,2898
1462525200,1276.16,1279.28,1275.65,1279.24,4770
1462528800,1279.22,1279.87,1277.94,1278.34,6804
1462532400,1278.35,1281.61,1276.84,1281.31,4161
1462536000,1281.32,1281.51,1278.82,1280.17,4078
1462539600,1280.12,1281.45,1280.12,1280.49,2436
1462543200,1280.47,1281.43,1278.72,1279.34,3194
1462546800,1279.38,1293.99,1276.52,1291.66,33095
1462550400,1291.65,1292.18,1282.43,1288.99,27169
1462554000,1288.96,1293.01,1284.45,1290.95,15646
1462557600,1290.94,1293.39,1288.93,1291.12,8666
1462561200,1291.22,1295.2,1290.34,1294.42,4738
1462564800,1294.46,1294.7,1289.82,1290.42,4118
1462568400,1290.49,1290.57,1286.1,1288.43,4644
1462572000,1288.51,1290.3,1286.79,1288.67,2651
1462575600,1288.73,1288.78,1287.88,1287.96,898
1462755600,1284.59,1286.52,1283.79,1286.42,2540
1462759200,1286.38,1286.93,1284.4,1285.33,2102
1462762800,1285.32,1286.39,1283.21,1285.12,4270
1462766400,1285.13,1287.18,1283.78,1286.3,5097
1462770000,1286.34,1286.86,1285.24,1285.47,2589
1462773600,1285.4,1286.22,1283.34,1283.7,2926
1462777200,1283.69,1284.67,1283.34,1284.36,1724
1462780800,1284.28,1284.48,1278.56,1280.32,3598
1462784400,1280.31,1281.93,1278.3,1279.62,3662
1462788000,1279.53,1280.47,1278.18,1278.48,4239
1462791600,1278.49,1279.37,1276.89,1278.78,4189
1462795200,1278.79,1278.89,1274.25,1276.76,4626
1462798800,1276.8,1276.97,1273.28,1275.59,4962
1462802400,1275.53,1275.57,1271.47,1272.37,5502
1462806000,1272.36,1274.36,1270.85,1272.78,9163
1462809600,1272.72,1273.09,1262.47,1264.09,15328
1462813200,1264.1,1267.22,1263.73,1267.01,9985
1462816800,1267.03,1267.43,1262.98,1264.12,6058
1462820400,1264.19,1265.69,1261.76,1265.15,4451
1462824000,1265.14,1266.26,1264.09,1264.41,4082
1462827600,1264.35,1264.75,1262.6,1263.2,2305
1462831200,1263.25,1264.45,1261.7,1262.3,2963
1462834800,1262.32,1263.63,1260.96,1263.53,2592
1462842000,1263.59,1264.52,1263.12,1264.14,1258
1462845600,1264.15,1264.67,1262.03,1262.12,2011
1462849200,1262.08,1262.32,1259.05,1260.61,4608
1462852800,1260.57,1264.3,1260.15,1263.38,6166
1462856400,1263.37,1265.93,1262.57,1265.74,3053
1462860000,1265.73,1265.9,1263.83,1264.43,2199
1462863600,1264.45,1264.89,1263.17,1263.54,1788
1462867200,1263.49,1266.49,1263.24,1266.2,2472
1462870800,1266.23,1266.77,1264.61,1265.94,3408
1462874400,1265.95,1267.47,1265.51,1266.26,6109
1462878000,1266.28,1266.51,1263.62,1265.23,5217
1462881600,1265.24,1266.65,1264.33,1266.01,5212
1462885200,1265.99,1266.22,1262.81,1263.7,3901
1462888800,1263.51,1265.26,1262.22,1264.28,6204
1462892400,1264.26,1266.49,1261.59,1263.08,10549
1462896000,1263.09,1264.71,1260.79,1263.01,11454
1462899600,1262.92,1263.7,1256.47,1260.35,10961
1462903200,1260.38,1261.28,1257.95,1258.7,5881
1462906800,1258.69,1260.98,1258.32,1259.92,4210
1462910400,1259.93,1265.85,1259.6,1265.18,5391
1462914000,1265.19,1268.18,1264.19,1266.92,3613
1462917600,1266.93,1269.31,1265.23,1265.87,4040
